id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,resignation_text
17975,249,mp-bp11_skl8,8,Квіт Сергій Миронович,Сергій,Миронович,Квіт,С.М.,27.11.2014,02.12.2014,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 11/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",11,"освіта вища,<br>Міністр освіти і науки України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 11.",http://itd.rada.gov.ua/mps/info/expage/17975/9,http://static.rada.gov.ua/dep_img8/bp11.jpg,bp11,1,26.11.1965,Вища,НДУ Особиста письмова заява про складення повноважень
1351,383,mp-but14_skl8,8,Кириленко Іван Григорович,Іван,Григорович,Кириленко,І.Г.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 14/",,,,"політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",14,"освіта вища,<br>народний депутат України,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 14.",http://itd.rada.gov.ua/mps/info/expage/1351/9,http://static.rada.gov.ua/dep_img8/but14.jpg,but14,1,02.10.1956,Вища,
2155,188,mp-nf8_skl8,8,Кириленко В'ячеслав Анатолійович,В'ячеслав,Анатолійович,Кириленко,В.А.,27.11.2014,02.12.2014,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 8/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",8,"освіта вища,<br>народний депутат України,<br>голова Комітету Верховної Ради України з питань культури і духовності,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 8.",http://itd.rada.gov.ua/mps/info/expage/2155/9,http://static.rada.gov.ua/dep_img8/nf8.jpg,nf8,1,07.06.1968,Вища,НДУ Особиста письмова заява про складення повноважень
12455,365,mp-rp18_skl8,8,Кириченко Олексій Миколайович,Олексій,Миколайович,Кириченко,О.М.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Радикальна Партія Олега Ляшка /№ у списку - 18/",,,,Радикальна Партія Олега Ляшка,206,Радикальна Партія Олега Ляшка,18,"освіта вища,<br>начальник відділу продажу,<br>ТОВ ""ЛСК-БУД"",<br>член Радикальної Партії Олега Ляшка,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 18.",http://itd.rada.gov.ua/mps/info/expage/12455/9,http://static.rada.gov.ua/dep_img8/rp18.jpg,rp18,1,16.03.1975,Вища,
18006,302,mp-sp7_skl8,8,Кишкар Павло Миколайович,Павло,Миколайович,Кишкар,П.М.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 7/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",7,"освіта вища,<br>командир групи координації і взаємодії,<br>Другий батальйон спеціального призначення 1-ї бригади оперативного призначення Національної гвардії України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 7.",http://itd.rada.gov.ua/mps/info/expage/18006/9,http://static.rada.gov.ua/dep_img8/sp7.jpg,sp7,1,22.09.1980,Вища,
5423,101,mp-d137_1_skl8,8,Клімов Леонід Михайлович,Леонід,Михайлович,Клімов,Л.М.,27.11.2014,29.08.2019,"Виборчий округ № 137, Одеська область",Виборчий округ № 137,137,Одеська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Одесі,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/5423/9,http://static.rada.gov.ua/dep_img8/d137_1.jpg,d137_1,1,31.03.1953,Вища,
17997,293,mp-bp61_skl8,8,Климпуш-Цинцадзе Іванна Орестівна,Іванна,Орестівна,Климпуш-Цинцадзе,І.О.,27.11.2014,14.04.2016,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 61/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",61,"освіта вища,<br>директор,<br>благодійна організація ""Ялтинська Європейська Стратегія"",<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 61.",http://itd.rada.gov.ua/mps/info/expage/17997/9,http://static.rada.gov.ua/dep_img8/bp61.jpg,bp61,2,05.07.1972,Вища,НДУ Особиста письмова заява про складення повноважень
8781,29,mp-d46_1_skl8,8,Клюєв Сергій Петрович,Сергій,Петрович,Клюєв,С.П.,27.11.2014,29.08.2019,"Виборчий округ № 46, Донецька область",Виборчий округ № 46,46,Донецька область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Донецьку,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/8781/9,http://static.rada.gov.ua/dep_img8/d46_1.jpg,d46_1,1,19.08.1969,Вища,
15645,212,mp-nf34_skl8,8,Княжицький Микола Леонідович,Микола,Леонідович,Княжицький,М.Л.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 34/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",34,"освіта вища,<br>народний депутат України,<br>голова підкомітету Комітету Верховної Ради України з питань свободи слова та інформації,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 34.",http://itd.rada.gov.ua/mps/info/expage/15645/9,http://static.rada.gov.ua/dep_img8/nf34.jpg,nf34,1,02.06.1968,Вища,
1897,250,mp-bp12_skl8,8,Князевич Руслан Петрович,Руслан,Петрович,Князевич,Р.П.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 12/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",12,"освіта вища,<br>народний депутат України,<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 12.",http://itd.rada.gov.ua/mps/info/expage/1897/9,http://static.rada.gov.ua/dep_img8/bp12.jpg,bp12,1,28.06.1974,Вища,
